spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
price+compact+offset,0.01,60,mostBooks,3,163.7,6294,3
price+box+offset,0.04,60,maxEv,3,152.8,3537,3
price+offset,0.0,60,maxEv,3,148.7,8814,2
price+box+offset,0.04,60,mostBooks,3,146.8,3535,3
box+iso,0.04,60,maxEv,3,144.6,6325,2
price+offset+iso,0.04,60,maxEv,3,143.7,3384,3
price+offset+iso,0.04,60,mostBooks,3,141.6,3382,3
price+compact+iso,0.0,60,maxEv,3,140.7,8923,3
price+box+iso,0.04,60,mostBooks,3,139.1,3453,3
price+compact+iso,0.0,60,mostBooks,3,137.7,8922,3
price+compact+offset,0.04,60,maxEv,3,131.2,2220,3
price+compact+box,0.04,60,maxEv,3,129.6,2226,3
compact+offset+iso,0.02,60,mostBooks,3,125.3,7138,3
price+compact+box,0.04,60,mostBooks,3,123.5,2224,3
price+compact+offset,0.04,60,mostBooks,3,123.5,2218,3
offset+iso,0.04,60,maxEv,3,123.3,6213,2
price+box+offset,0.01,60,maxEv,3,122.3,7481,3
offset+iso,0.04,60,mostBooks,3,118.4,6211,2
compact+offset+iso,0.04,60,mostBooks,3,116.1,4547,3
compact+offset+iso,0.0,60,mostBooks,3,113.7,10561,3
price+box+offset,0.01,60,mostBooks,3,111.6,7479,3
price+box,0.0,60,maxEv,3,108.2,8955,2
price+offset,0.01,60,mostBooks,3,100.6,6291,2
price+box+iso,0.01,60,mostBooks,3,97.3,7855,3
price+box,0.02,60,mostBooks,3,96.0,4345,2
price+compact+iso,0.04,60,maxEv,3,95.9,2531,3
price+compact+iso,0.04,60,mostBooks,3,92.0,2530,3
price+box,0.01,60,maxEv,3,88.1,6407,2
iso,0.04,60,mostBooks,3,60.9,7908,1
price+iso,0.04,60,maxEv,3,56.9,2845,2
price+iso,0.04,60,mostBooks,3,50.3,2844,2
iso,0.01,60,mostBooks,3,41.4,11615,1
iso,0.02,60,mostBooks,3,24.3,10259,1
price+compact,0.0,60,maxEv,3,18.9,8751,2
price+compact,0.0,60,mostBooks,3,3.6,8750,2
iso,0.0,60,mostBooks,3,3.2,13011,1
price+offset,0.01,60,maxEv,2,101.4,6293,2
price+box,0.02,60,maxEv,2,93.5,4347,2
price+compact,0.04,60,maxEv,2,46.1,1505,2
price,0.01,60,maxEv,2,42.7,4319,1
price+compact,0.04,60,mostBooks,2,32.9,1504,2
price,0.01,60,mostBooks,2,30.1,4320,1
price+offset,0.04,60,mostBooks,2,2.2,2220,2
price+box,0.04,60,mostBooks,2,0.1,2243,2
price,0.0,60,maxEv,2,-12.1,7518,1
price,0.0,60,mostBooks,2,-26.7,7519,1
price,0.02,60,maxEv,1,28.3,2997,1
price,0.02,60,mostBooks,1,16.0,2998,1
price+offset,0.04,60,maxEv,1,-2.8,2222,2
price+box,0.04,60,maxEv,1,-3.3,2245,2
price,0.04,60,maxEv,0,-16.2,1172,1
price,0.04,60,mostBooks,0,-28.6,1173,1
