market,board,n,winPct,roi,ciLo,clusCiLo,units,events,verdict,why
pitcher_outs,board (full OOS),1727,59.64,3.0,-1.31,-1.19,51.7,1477,PASS,graded n=1727 >= 500 and ROI 3.00% > 0%
pitcher_outs,all-lines (full OOS),1843,59.03,2.19,-1.76,-2.16,40.3,1477,PASS,graded n=1843 >= 500 and ROI 2.19% > 0%
pitcher_outs,board SELECT half,978,59.2,2.58,-2.91,-2.89,25.3,824,PASS,graded n=978 >= 500 and ROI 2.58% > 0%
pitcher_outs,board VERDICT half,749,60.21,3.53,-2.32,-2.62,26.5,653,PASS,graded n=749 >= 500 and ROI 3.53% > 0%
batter_strikeouts,"base (every candidate, flat)",27835,49.73,-12.13,-13.21,-13.37,-3375.0,1439,FAIL,graded n=27835 >= 500 but ROI -12.13% <= 0%
batter_strikeouts,price-only (full OOS),354,60.73,-0.39,-9.03,-8.96,-1.4,221,FAIL,graded n=354 < 500 and ROI CI lower bound -9.03% <= 0%
batter_strikeouts,board (full OOS),1386,63.2,4.91,0.57,0.76,68.1,695,PASS,graded n=1386 >= 500 and ROI 4.91% > 0%
batter_strikeouts,all-lines (full OOS),1438,63.28,4.97,0.92,0.86,71.4,695,PASS,graded n=1438 >= 500 and ROI 4.97% > 0%
batter_strikeouts,board SELECT half,801,64.04,6.53,1.21,0.69,52.3,380,PASS,graded n=801 >= 500 and ROI 6.53% > 0%
batter_strikeouts,board VERDICT half,585,62.05,2.69,-3.92,-3.19,15.7,315,PASS,graded n=585 >= 500 and ROI 2.69% > 0%
