spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
box+offset+iso,0.0,55,mostBooks,7,130.1,21260,3
box+offset+iso,0.0,55,maxEv,7,128.7,21260,3
compact+offset,0.02,0,maxEv,6,1155.4,37824,2
price+compact+box,0.01,0,maxEv,6,1149.6,45087,3
compact+offset,0.04,0,maxEv,6,1144.4,25961,2
compact+offset,0.02,0,mostBooks,6,1131.2,37822,2
price+box,0.02,0,maxEv,6,1099.9,36987,2
compact+box,0.02,0,maxEv,6,1092.6,37988,2
price+compact+offset,0.02,0,maxEv,6,1091.6,35803,3
price+box,0.02,0,mostBooks,6,1089.5,36985,2
price+compact+box,0.01,0,mostBooks,6,1087.7,45081,3
price+compact+offset,0.01,0,maxEv,6,1065.7,44932,3
box+gbm+offset,0.04,0,mostBooks,6,1054.4,31830,3
compact+box,0.02,0,mostBooks,6,1047.2,37986,2
price+box+offset,0.02,0,maxEv,6,1034.9,38398,3
price+offset,0.01,0,maxEv,6,1033.9,45695,2
compact+box,0.01,0,maxEv,6,1030.6,44951,2
gbm+offset,0.04,0,mostBooks,6,1028.6,32764,2
compact+gbm+iso,0.02,0,maxEv,6,1025.3,40472,3
price+box+offset,0.01,0,maxEv,6,1022.8,45536,3
price+gbm+offset,0.02,0,mostBooks,6,1022.8,39644,3
price+box+offset,0.01,0,mostBooks,6,1013.7,45539,3
price+box+gbm,0.02,0,mostBooks,6,1002.9,39754,3
price+compact+offset,0.01,0,mostBooks,6,999.0,44927,3
compact+gbm+offset,0.02,0,maxEv,6,996.2,40179,3
price+gbm+offset,0.04,0,mostBooks,6,990.6,26701,3
compact+gbm+offset,0.02,0,mostBooks,6,985.9,40183,3
compact+box+offset,0.01,0,maxEv,6,983.2,45445,3
compact+gbm+iso,0.04,0,maxEv,6,981.8,29469,3
compact+offset,0.01,0,maxEv,6,979.7,44808,2
price+gbm+offset,0.04,0,maxEv,6,973.4,26701,3
gbm+offset,0.04,0,maxEv,6,966.7,32759,2
compact+box,0.01,0,mostBooks,6,958.0,44948,2
compact+offset,0.01,0,mostBooks,6,950.8,44806,2
compact+box+offset,0.01,0,mostBooks,6,942.7,45446,3
price+offset,0.04,0,mostBooks,6,933.4,21699,2
offset,0.02,0,maxEv,6,924.4,41686,1
box+offset+iso,0.04,0,mostBooks,6,918.0,32192,3
compact+gbm+offset,0.04,0,mostBooks,6,917.6,28661,3
price+gbm+iso,0.02,0,maxEv,6,906.2,39590,3
price+box+gbm,0.04,0,maxEv,6,904.5,26774,3
box+offset+iso,0.04,0,maxEv,6,904.4,32191,3
compact+offset,0.0,0,maxEv,6,903.7,51713,2
price+gbm+offset,0.01,0,mostBooks,6,901.2,46821,3
offset,0.02,0,mostBooks,6,897.6,41687,1
box+gbm+iso,0.04,0,mostBooks,6,889.1,32652,3
price+compact+iso,0.04,0,maxEv,6,886.9,22222,3
compact+box,0.0,0,maxEv,6,870.4,51878,2
price+compact+iso,0.04,0,mostBooks,6,869.4,22219,3
compact,0.04,0,mostBooks,6,862.4,23132,1
box+gbm+offset,0.02,0,mostBooks,6,862.3,42165,3
compact+offset,0.0,0,mostBooks,6,861.4,51712,2
compact+box+gbm,0.02,0,maxEv,6,858.3,40235,3
price+compact+box,0.0,0,maxEv,6,851.3,54162,3
compact+box+gbm,0.02,0,mostBooks,6,851.0,40239,3
gbm+offset+iso,0.04,0,mostBooks,6,846.1,32586,3
compact+box,0.0,0,mostBooks,6,842.7,51877,2
price+offset+iso,0.01,0,maxEv,6,839.4,45358,3
price+box+offset,0.0,0,maxEv,6,832.9,52862,3
price+box+gbm,0.01,0,maxEv,6,831.1,46862,3
gbm+offset+iso,0.04,0,maxEv,6,828.1,32582,3
box+gbm,0.02,0,mostBooks,6,822.5,43199,2
price+offset,0.0,0,maxEv,6,821.6,54340,2
price+offset+iso,0.04,0,maxEv,6,820.4,26214,3
price+gbm+offset,0.0,0,mostBooks,6,815.4,53927,3
price+compact+offset,0.0,0,mostBooks,6,812.1,53933,3
price+box+iso,0.02,0,mostBooks,6,812.0,38553,3
box+gbm+offset,0.01,0,mostBooks,6,807.8,47833,3
gbm+offset,0.02,0,mostBooks,6,803.3,43155,2
box+offset,0.01,0,mostBooks,6,797.7,47170,2
compact+iso,0.02,0,mostBooks,6,785.4,39164,2
compact+iso,0.04,0,mostBooks,6,779.0,28093,2
box+offset,0.01,0,maxEv,6,777.2,47167,2
price+compact+gbm,0.01,0,mostBooks,6,775.9,46631,3
box+gbm,0.01,0,mostBooks,6,768.0,48785,2
compact+gbm+iso,0.01,0,mostBooks,6,767.9,46658,3
compact,0.02,0,mostBooks,6,761.4,36377,1
gbm+offset+iso,0.02,0,mostBooks,6,752.9,42810,3
price+box+iso,0.04,0,maxEv,6,752.7,26276,3
box+gbm,0.02,0,maxEv,6,749.9,43189,2
price+offset+iso,0.0,0,maxEv,6,747.6,52356,3
offset+iso,0.04,0,maxEv,6,745.9,33113,2
price+box+iso,0.04,0,mostBooks,6,743.6,26273,3
price+compact+gbm,0.02,0,maxEv,6,741.2,38170,3
box+gbm+offset,0.0,0,mostBooks,6,741.2,53588,3
price+box,0.0,0,mostBooks,6,738.2,54582,2
