spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
price+gbm+offset,0.04,0,maxEv,6,844.4,26662,3
compact+gbm,0.04,0,maxEv,6,842.2,30562,2
compact+box+iso,0.02,0,maxEv,6,841.8,39672,3
compact+box+iso,0.01,0,mostBooks,6,829.0,45716,3
price+box,0.0,0,maxEv,6,825.1,53898,2
offset+iso,0.04,0,maxEv,6,824.9,33100,2
compact+box+gbm,0.01,0,mostBooks,6,823.7,46367,3
price+box+offset,0.0,0,mostBooks,6,816.8,52132,3
compact+iso,0.01,0,maxEv,6,800.6,45781,2
compact+box+iso,0.01,0,maxEv,6,800.4,45715,3
price+gbm+iso,0.01,0,mostBooks,6,795.2,46356,3
price+box+iso,0.04,0,mostBooks,6,789.7,26163,3
