arm,innerCut,market,spec,nMembers,tau,collapse,side,aN,aUnits,aPass,bN,bRoi,bUnits
on,0.7,totals,price+compact+box,3,0.01,mostBooks,both,1,-1.0,0,0,,0.0
on,0.5,totals,price+compact+box,3,0.02,mostBooks,both,1,-1.0,0,0,,0.0
on,0.6,totals,price+compact+box,3,0.02,mostBooks,both,1,-1.0,0,0,,0.0
on,0.7,totals,price+compact+box,3,0.02,mostBooks,both,1,-1.0,0,0,,0.0
on,0.5,totals,price+compact+box,3,0.04,mostBooks,both,1,-1.0,0,0,,0.0
on,0.6,totals,price+compact+box,3,0.04,mostBooks,both,1,-1.0,0,0,,0.0
on,0.7,totals,price+compact+box,3,0.04,mostBooks,both,1,-1.0,0,0,,0.0
off,0.5,totals,price+compact+gbm,3,0.0,maxEv,both,122,4.41,0,42,17.962,7.54
off,0.6,totals,price+compact+gbm,3,0.0,maxEv,both,130,4.13,0,34,23.009,7.82
off,0.7,totals,price+compact+gbm,3,0.0,maxEv,both,137,2.93,0,27,33.407,9.02
off,0.5,totals,price+compact+gbm,3,0.01,maxEv,both,122,4.41,0,42,17.962,7.54
off,0.6,totals,price+compact+gbm,3,0.01,maxEv,both,130,4.13,0,34,23.009,7.82
off,0.7,totals,price+compact+gbm,3,0.01,maxEv,both,137,2.93,0,27,33.407,9.02
off,0.5,totals,price+compact+gbm,3,0.02,maxEv,both,122,4.41,0,42,17.962,7.54
off,0.6,totals,price+compact+gbm,3,0.02,maxEv,both,130,4.13,0,34,23.009,7.82
off,0.7,totals,price+compact+gbm,3,0.02,maxEv,both,137,2.93,0,27,33.407,9.02
off,0.5,totals,price+compact+gbm,3,0.04,maxEv,both,122,4.41,0,42,17.962,7.54
off,0.6,totals,price+compact+gbm,3,0.04,maxEv,both,130,4.13,0,34,23.009,7.82
